lipid_variable,lipid_label,predictor,beta,std_error,t_value,p_value,display_predictor,lipid_display,is_diet,is_covariate,is_pca_component,model_label,n_obs,p_fdr,fdr_significant
triglycerides_mmol_L_log,log(Triglycerides),diet_fruit_juice_24h,0.013598668988168814,0.004364632665933774,3.1156502801042714,0.001840190562260928,Fruit juice 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.011543013526909458,True
triglycerides_mmol_L_log,log(Triglycerides),diet_full_fat_yogurt_24h,-0.00428945634904283,0.004322081099107174,-0.9924516108522157,0.32099942964228134,Full fat yogurt 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.4101659378762484,False
triglycerides_mmol_L_log,log(Triglycerides),diet_grain_dishes_added_fat_24h,0.0038319822244560686,0.0043028556419665446,0.8905672286753102,0.37318115529626794,Grain dishes - added fat 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.4228491066612592,False
triglycerides_mmol_L_log,log(Triglycerides),diet_legumes_and_pulses_24h,0.012802685097143269,0.004336899243238696,2.9520365540202222,0.003163622349526485,Legumes and pulses 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.01819082850977729,True
triglycerides_mmol_L_log,log(Triglycerides),diet_low_fat_yogurt_24h,0.005696689465026427,0.004428662126232905,1.2863228899948,0.19835787457495677,Low fat yogurt 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.3041487410149337,False
triglycerides_mmol_L_log,log(Triglycerides),diet_medium_and_low_fat_cheese_24h,0.00804006477264913,0.00429216090477425,1.8731974292263873,0.061068020827927706,Medium and low fat cheese 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.12807899662085395,False
triglycerides_mmol_L_log,log(Triglycerides),diet_muesli_24h,0.009046093611791822,0.004575777159196255,1.976952394548162,0.04807231578158744,Muesli 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.11437895823894943,False
triglycerides_mmol_L_log,log(Triglycerides),diet_nut_based_spreads_24h,-0.009789104138475911,0.004301056933989783,-2.2759764143357337,0.022866843951559267,Nut-based spreads 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.07474143003979823,False
triglycerides_mmol_L_log,log(Triglycerides),diet_unsalted_nuts_and_seeds_24h,-0.010597947163110575,0.004357601404233586,-2.432059791612478,0.01502931174002095,Unsalted nuts and seeds 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.0610013241212615,False
triglycerides_mmol_L_log,log(Triglycerides),diet_salted_nuts_and_seeds_24h,-0.0071933171930505585,0.004293458496677526,-1.6754132358836296,0.09388202841791335,Salted nuts and seeds 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.17046999896936899,False
triglycerides_mmol_L_log,log(Triglycerides),diet_oily_fish_24h,-0.034801461173123806,0.004377533509517298,-7.950015938761209,2.050056665838511e-15,Oily fish 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,1.4145390994285725e-13,True
triglycerides_mmol_L_log,log(Triglycerides),diet_olive_oil_drizzling_dunking_24h,0.0033234970866784144,0.004415927719950675,0.7526158255859173,0.4516971508366755,Olive oil (drizzling/dunking) 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.4722288395110698,False
triglycerides_mmol_L_log,log(Triglycerides),diet_plant_based_spread_lower_fat_24h,0.004144137152585703,0.004440673968184199,0.9332225653756449,0.35072585565217873,Plant-based spread lower fat 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.41724282827586784,False
triglycerides_mmol_L_log,log(Triglycerides),diet_white_pasta_and_rice_24h,0.009821073161849181,0.0046066788233214175,2.1319205307150506,0.03303580297604265,White pasta and rice 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.08877557298219313,False
triglycerides_mmol_L_log,log(Triglycerides),diet_wholemeal_pasta_brown_rice_and_other_wholegrains_24h,-0.006800015098333767,0.004369864449860198,-1.5561157963495447,0.1197097579479718,"Wholemeal pasta, brown rice and other wholegrains 24h",log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.20649933246025134,False
triglycerides_mmol_L_log,log(Triglycerides),diet_peas_and_sweetcorn_24h,0.005506394787506109,0.0043787500835197396,1.2575266188930205,0.2085901018796761,Peas and sweetcorn 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.30622802190846066,False
triglycerides_mmol_L_log,log(Triglycerides),diet_pizza_24h,0.013647677397068767,0.004314064457486872,3.1635311738061342,0.0015629814092633762,Pizza 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.011497906130409179,True
triglycerides_mmol_L_log,log(Triglycerides),diet_potatoes_and_sweet_potatoes_baked_boiled_24h,0.00980095610634094,0.00455274807385341,2.1527560821184397,0.03135985567056373,Potatoes and sweet potatoes (baked/boiled) 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.08877557298219313,False
triglycerides_mmol_L_log,log(Triglycerides),diet_fried_roast_potatoes_24h,0.006183353862478917,0.004550034793759475,1.3589684788695668,0.17418485607080067,Fried/roast potatoes 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.2813050311525842,False
triglycerides_mmol_L_log,log(Triglycerides),diet_mashed_potatoes_24h,0.0065528772445823105,0.004463122129679311,1.468227185854122,0.14207154270702826,Mashed potatoes 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.23909601089719393,False
triglycerides_mmol_L_log,log(Triglycerides),diet_poultry_24h,-0.015098066636373236,0.004432540473541416,-3.4061881051049956,0.0006611597429629557,Poultry 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.0063302865518448425,True
triglycerides_mmol_L_log,log(Triglycerides),diet_processed_meat_24h,-0.00796381028970782,0.0043836193926123914,-1.8167202889760545,0.06928756251837002,Processed meat 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.13659548039335803,False
triglycerides_mmol_L_log,log(Triglycerides),diet_raw_salad_24h,-0.01978518275319985,0.004500919311609243,-4.395809252160516,1.1141168766580037e-05,Raw salad 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.00025624688163134086,True
triglycerides_mmol_L_log,log(Triglycerides),diet_rice_oat_milk_24h,-0.003734537412498221,0.004278041391620706,-0.8729549507896224,0.3827069727425215,Rice/oat milk 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.4228491066612592,False
triglycerides_mmol_L_log,log(Triglycerides),diet_root_vegetables_24h,0.007662131613463414,0.004637805731228228,1.6521027523579033,0.09854257390677625,Root vegetables 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.17434455383506567,False
triglycerides_mmol_L_log,log(Triglycerides),diet_sugar_sweetened_beverages_and_other_sugary_drinks_24h,0.003820235435632296,0.004423694134744359,0.8635848951733784,0.38783507527253036,Sugar-sweetened beverages and other sugary drinks 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.4228491066612592,False
triglycerides_mmol_L_log,log(Triglycerides),diet_samosa_pakora_24h,0.007462590177266975,0.004321499213491388,1.7268521428788748,0.08422271504808357,"Samosa, pakora 24h",log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.15706398211669637,False
triglycerides_mmol_L_log,log(Triglycerides),diet_sauces_and_condiments_high_fat_24h,0.007998107968261368,0.004441867081720862,1.8006184834244863,0.07179082519143816,Sauces and condiments (high fat) 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.13759908161692314,False
triglycerides_mmol_L_log,log(Triglycerides),diet_sauces_and_condiments_low_fat_24h,0.010683362687727032,0.004499994864539618,2.3740833066083993,0.017609899701266377,Sauces and condiments (low fat) 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.06389774190641807,False
triglycerides_mmol_L_log,log(Triglycerides),diet_semi_skimmed_milk_24h,0.008972036792290396,0.004629274277033943,1.9381087089181799,0.052635898546067594,Semi skimmed milk 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.12106256665595547,False
triglycerides_mmol_L_log,log(Triglycerides),diet_shellfish_24h,-0.0051781407301149385,0.004307390696357369,-1.2021525547923797,0.22933069242223547,Shellfish 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.3102709368065539,False
triglycerides_mmol_L_log,log(Triglycerides),diet_savoury_snacks_24h,0.0038057380170021973,0.00436851083297165,0.8711751355354589,0.3836778304680558,Savoury snacks 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.4228491066612592,False
triglycerides_mmol_L_log,log(Triglycerides),diet_soups_24h,-0.003695213149210714,0.004318581198203781,-0.8556544336245563,0.3922078670481245,Soups 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.4228491066612592,False
triglycerides_mmol_L_log,log(Triglycerides),diet_meat_substitutes_soy_24h,0.0026240055209948965,0.004305193263236933,0.6094977299629967,0.5422073536989218,Meat substitutes - soy 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.5501809912533177,False
triglycerides_mmol_L_log,log(Triglycerides),diet_sushi_24h,0.008125931954207077,0.004311648136532981,1.884646357237579,0.05950433406186383,Sushi 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.12807899662085395,False
triglycerides_mmol_L_log,log(Triglycerides),diet_tea_decaffeinated_24h,-0.005293105045474613,0.004332606848391294,-1.221690596606972,0.22185122555462655,"Tea, decaffeinated 24h",log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.3080519060235464,False
triglycerides_mmol_L_log,log(Triglycerides),diet_vegetable_dips_24h,-0.00419145866290534,0.004376471623677005,-0.957725543158847,0.3382225359824583,Vegetable dips 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.4109669792876977,False
triglycerides_mmol_L_log,log(Triglycerides),diet_meat_substitutes_vegetarian_24h,0.005358760835848183,0.004356113500010188,1.230170158751752,0.21866009256246313,Meat substitutes - vegetarian 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.3080519060235464,False
triglycerides_mmol_L_log,log(Triglycerides),diet_water_still_and_sparkling_24h,-0.0015708604507137507,0.004469861006242304,-0.35143384738809413,0.7252697248476767,Water (still and sparkling) 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.7252697248476767,False
triglycerides_mmol_L_log,log(Triglycerides),diet_white_fish_and_tinned_tuna_24h,-0.021427604607513584,0.004338895882216227,-4.938492461950657,7.990319154876623e-07,White fish and tinned tuna 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,2.756660108432435e-05,True
triglycerides_mmol_L_log,log(Triglycerides),diet_whole_milk_24h,-0.0043768424234768835,0.0045483398747791625,-0.9622944951292572,0.33592316219438434,Whole milk 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.4109669792876977,False
triglycerides_mmol_L_log,log(Triglycerides),diet_red_wine_24h,-0.015518337176004197,0.004374355171321589,-3.547571371831649,0.0003904434992922472,Red wine 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.004490100241860843,True
triglycerides_mmol_L_log,log(Triglycerides),diet_white_wine_24h,-0.009613917402440587,0.004351716512444738,-2.2092241934756944,0.027179887036129297,White wine 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.0815396611083879,False
triglycerides_mmol_L_log,log(Triglycerides),diet_cream_24h,0.002935533365225043,0.004330822555716696,0.6778235144615038,0.49789806964409455,Cream 24h,log(Triglycerides),True,False,False,diet_lasso_selection,10925,0.5127606985886944,False
triglycerides_mmol_L_log,log(Triglycerides),cov_age_at_assessment,0.07997276993631985,0.004570181424483101,17.49881733532383,1.239357927087213e-67,Age when attended assessment centre | Instance 0,log(Triglycerides),False,True,False,diet_lasso_selection,10925,1.239357927087213e-67,False
triglycerides_mmol_L_log,log(Triglycerides),cov_body_mass_index,0.12634528090645966,0.004402115096064482,28.701039874993985,1.1383249064125484e-174,Body mass index (BMI) | Instance 0,log(Triglycerides),False,True,False,diet_lasso_selection,10925,1.1383249064125484e-174,False
triglycerides_mmol_L_log,log(Triglycerides),cov_fasting_time,-0.052434171821179716,0.004311771361349426,-12.160703206853192,8.35249377227026e-34,Fasting time | Instance 0,log(Triglycerides),False,True,False,diet_lasso_selection,10925,8.35249377227026e-34,False
triglycerides_mmol_L_log,log(Triglycerides),prs_apolipoprotein_a1,0.046709966671680946,0.007127750178027692,6.5532553056743055,5.885130786508886e-11,PRS for Apolipoprotein A1,log(Triglycerides),False,True,False,diet_lasso_selection,10925,5.885130786508886e-11,False
triglycerides_mmol_L_log,log(Triglycerides),prs_apolipoprotein_b,0.022910991833164113,0.00898121092026723,2.5509914015561734,0.010755316753452857,PRS for Apolipoprotein B,log(Triglycerides),False,True,False,diet_lasso_selection,10925,0.010755316753452857,False
triglycerides_mmol_L_log,log(Triglycerides),prs_hdl_cholesterol,-0.05994099661675535,0.007385934870412635,-8.115559867292276,5.358323998997262e-16,PRS for HDL Cholesterol,log(Triglycerides),False,True,False,diet_lasso_selection,10925,5.358323998997262e-16,False
triglycerides_mmol_L_log,log(Triglycerides),prs_ldl_cholesterol,0.028100132930254266,0.00825460231075021,3.40417767839144,0.0006660401024138725,PRS for LDL Cholesterol,log(Triglycerides),False,True,False,diet_lasso_selection,10925,0.0006660401024138725,False
triglycerides_mmol_L_log,log(Triglycerides),prs_total_cholesterol,-0.02575786314915946,0.007099790561728956,-3.627975068448618,0.0002869657779648104,PRS for Total Cholesterol,log(Triglycerides),False,True,False,diet_lasso_selection,10925,0.0002869657779648104,False
triglycerides_mmol_L_log,log(Triglycerides),prs_triglycerides,0.10240825623895902,0.004858311166923792,21.078982535365753,1.0654317100890154e-96,PRS for Triglycerides,log(Triglycerides),False,True,False,diet_lasso_selection,10925,1.0654317100890154e-96,False
triglycerides_mmol_L_log,log(Triglycerides),cov_sex_Male,0.10777037403074573,0.004779999643622244,22.54610503466026,4.859263628192059e-110,Sex (Male),log(Triglycerides),False,True,False,diet_lasso_selection,10925,4.859263628192059e-110,False
triglycerides_mmol_L_log,log(Triglycerides),cov_alcohol_status_Missing,-0.007141330433049307,0.004250510457861298,-1.680111248718716,0.09296449227487018,Alcohol drinker status | Instance 0 (Missing),log(Triglycerides),False,True,False,diet_lasso_selection,10925,0.09296449227487018,False
triglycerides_mmol_L_log,log(Triglycerides),cov_alcohol_status_Never,0.006206425332399677,0.00443186072255446,1.4004107351149753,0.16141898436666913,Alcohol drinker status | Instance 0 (Never),log(Triglycerides),False,True,False,diet_lasso_selection,10925,0.16141898436666913,False
triglycerides_mmol_L_log,log(Triglycerides),cov_alcohol_status_Prefer not to answer,0.003725638162499792,0.004317126668735294,0.862990235955069,0.3881619313015555,Alcohol drinker status | Instance 0 (Prefer not to answer),log(Triglycerides),False,True,False,diet_lasso_selection,10925,0.3881619313015555,False
triglycerides_mmol_L_log,log(Triglycerides),cov_alcohol_status_Previous,0.0027441984770522287,0.004311224430261228,0.6365241525795378,0.5244482864589595,Alcohol drinker status | Instance 0 (Previous),log(Triglycerides),False,True,False,diet_lasso_selection,10925,0.5244482864589595,False
triglycerides_mmol_L_log,log(Triglycerides),cov_current_smoking_No,-0.012851155929778845,0.0022503299587073007,-5.710787380336516,1.1541326327400335e-08,Current tobacco smoking | Instance 0 (No),log(Triglycerides),False,True,False,diet_lasso_selection,10925,1.1541326327400335e-08,False
triglycerides_mmol_L_log,log(Triglycerides),cov_current_smoking_Only occasionally,0.0030420235183358435,0.003585868140901999,0.8483366924838024,0.3962692238647614,Current tobacco smoking | Instance 0 (Only occasionally),log(Triglycerides),False,True,False,diet_lasso_selection,10925,0.3962692238647614,False
triglycerides_mmol_L_log,log(Triglycerides),cov_current_smoking_Prefer not to answer,0.004659558592325308,0.004313947145719187,1.0801149005613289,0.28011505234141615,Current tobacco smoking | Instance 0 (Prefer not to answer),log(Triglycerides),False,True,False,diet_lasso_selection,10925,0.28011505234141615,False
triglycerides_mmol_L_log,log(Triglycerides),"cov_current_smoking_Yes, on most or all days",0.0138767130064063,0.003111122741715829,4.46035536314234,8.264781542893706e-06,"Current tobacco smoking | Instance 0 (Yes, on most or all days)",log(Triglycerides),False,True,False,diet_lasso_selection,10925,8.264781542893706e-06,False
triglycerides_mmol_L_log,log(Triglycerides),Intercept,0.3004708530362843,0.0042831714505729606,70.15148856487878,0.0,Intercept,log(Triglycerides),False,False,False,diet_pca_15components,10925,0.0,False
triglycerides_mmol_L_log,log(Triglycerides),PC1,-0.010117339740258203,0.004283179906951735,-2.3621094514002188,0.018188764913335813,PC1,log(Triglycerides),True,False,True,diet_pca_15components,10925,0.04547191228333953,True
triglycerides_mmol_L_log,log(Triglycerides),PC2,0.03562755800425723,0.004283179906670664,8.31801576879144,1.0010496763108399e-16,PC2,log(Triglycerides),True,False,True,diet_pca_15components,10925,1.50157451446626e-15,True
triglycerides_mmol_L_log,log(Triglycerides),PC3,-0.005479473211162175,0.004283195792939488,-1.279295525129777,0.20082025954275073,PC3,log(Triglycerides),True,False,True,diet_pca_15components,10925,0.2510253244284384,False
triglycerides_mmol_L_log,log(Triglycerides),PC4,0.019184381647223105,0.004283181856705153,4.479002360637737,7.575624305777877e-06,PC4,log(Triglycerides),True,False,True,diet_pca_15components,10925,3.787812152888938e-05,True
triglycerides_mmol_L_log,log(Triglycerides),PC5,0.00896723511003959,0.004283179572792438,2.093593079076384,0.03631930908521681,PC5,log(Triglycerides),True,False,True,diet_pca_15components,10925,0.07782709089689316,False
triglycerides_mmol_L_log,log(Triglycerides),PC6,0.0018882954263652048,0.004283182491614146,0.4408627066584753,0.6593211434719666,PC6,log(Triglycerides),True,False,True,diet_pca_15components,10925,0.7051433635911897,False
triglycerides_mmol_L_log,log(Triglycerides),PC7,0.014641800997126808,0.00428317605198888,3.418444822114639,0.0006321069688029405,PC7,log(Triglycerides),True,False,True,diet_pca_15components,10925,0.002370401133011027,True
triglycerides_mmol_L_log,log(Triglycerides),PC8,0.0067964446036983634,0.004283176052863088,1.5867768496593275,0.11259222165514925,PC8,log(Triglycerides),True,False,True,diet_pca_15components,10925,0.1688883324827239,False
triglycerides_mmol_L_log,log(Triglycerides),PC9,0.007991491469338802,0.004283181075543635,1.8657841749836588,0.06209842743654048,PC9,log(Triglycerides),True,False,True,diet_pca_15components,10925,0.115358540550591,False
triglycerides_mmol_L_log,log(Triglycerides),PC10,0.00778335896190638,0.004283178239062111,1.817192404211202,0.0692151243303546,PC10,log(Triglycerides),True,False,True,diet_pca_15components,10925,0.115358540550591,False
triglycerides_mmol_L_log,log(Triglycerides),PC11,0.0196976650256672,0.004283177558407218,4.5988439090048265,4.2962979490949955e-06,PC11,log(Triglycerides),True,False,True,diet_pca_15components,10925,3.222223461821247e-05,True
triglycerides_mmol_L_log,log(Triglycerides),PC12,-0.0056867378348653495,0.004283183698766844,-1.32768945597701,0.18430854250476103,PC12,log(Triglycerides),True,False,True,diet_pca_15components,10925,0.2510253244284384,False
triglycerides_mmol_L_log,log(Triglycerides),PC13,0.012019685721433799,0.004283181057059185,2.806252073239805,0.0050210429253849526,PC13,log(Triglycerides),True,False,True,diet_pca_15components,10925,0.015063128776154858,True
triglycerides_mmol_L_log,log(Triglycerides),PC14,0.0016207388975206332,0.004283175036833528,0.37839660615850423,0.7051433635911897,PC14,log(Triglycerides),True,False,True,diet_pca_15components,10925,0.7051433635911897,False
triglycerides_mmol_L_log,log(Triglycerides),PC15,-0.003584070941990803,0.0042831944626759945,-0.836775209069447,0.4027372928813219,PC15,log(Triglycerides),True,False,True,diet_pca_15components,10925,0.46469687640152524,False
triglycerides_mmol_L_log,log(Triglycerides),cov_age_at_assessment,0.07696325398106404,0.004320269242893525,17.81445776965453,5.347469531942835e-70,Age when attended assessment centre | Instance 0,log(Triglycerides),False,True,False,diet_pca_15components,10925,5.347469531942835e-70,False
triglycerides_mmol_L_log,log(Triglycerides),cov_body_mass_index,0.1271713549639661,0.004324175971072013,29.409384774051837,5.255166061324422e-183,Body mass index (BMI) | Instance 0,log(Triglycerides),False,True,False,diet_pca_15components,10925,5.255166061324422e-183,False
triglycerides_mmol_L_log,log(Triglycerides),cov_fasting_time,-0.05363962987382273,0.004306543599674829,-12.455378340503241,2.2755733705526025e-35,Fasting time | Instance 0,log(Triglycerides),False,True,False,diet_pca_15components,10925,2.2755733705526025e-35,False
triglycerides_mmol_L_log,log(Triglycerides),prs_apolipoprotein_a1,0.04539549606259791,0.007164796862262552,6.335908321657928,2.452616839231509e-10,PRS for Apolipoprotein A1,log(Triglycerides),False,True,False,diet_pca_15components,10925,2.452616839231509e-10,False
triglycerides_mmol_L_log,log(Triglycerides),prs_apolipoprotein_b,0.022335906130020917,0.00903047383314133,2.4733924866765467,0.013398844424589279,PRS for Apolipoprotein B,log(Triglycerides),False,True,False,diet_pca_15components,10925,0.013398844424589279,False
triglycerides_mmol_L_log,log(Triglycerides),prs_hdl_cholesterol,-0.05934976777878941,0.007428799029995755,-7.989147039669389,1.4957255679763258e-15,PRS for HDL Cholesterol,log(Triglycerides),False,True,False,diet_pca_15components,10925,1.4957255679763258e-15,False
